"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"4528","NV","peak generation","solar","CSP_peak",2095,0.2746
"4529","OK","peak generation","solar","CSP_peak",2095,0.2375
"4530","OR","peak generation","solar","CSP_peak",2095,0.2375
"4531","SD","peak generation","solar","CSP_peak",2095,0.2375
"4532","TX","peak generation","solar","CSP_peak",2095,0.2523
"4533","UT","peak generation","solar","CSP_peak",2095,0.2598
"4534","WA","peak generation","solar","CSP_peak",2095,0.2375
"4535","WY","peak generation","solar","CSP_peak",2095,0.2375
"4536","AZ","peak generation","solar","CSP_peak",2100,0.3043
"4537","CA","peak generation","solar","CSP_peak",2100,0.2672
"4538","CO","peak generation","solar","CSP_peak",2100,0.2523
"4539","FL","peak generation","solar","CSP_peak",2100,0.2375
"4540","HI","peak generation","solar","CSP_peak",2100,0.2375
"4541","ID","peak generation","solar","CSP_peak",2100,0.2375
"4542","KS","peak generation","solar","CSP_peak",2100,0.2375
"4543","MT","peak generation","solar","CSP_peak",2100,0.2375
"4544","ND","peak generation","solar","CSP_peak",2100,0.2375
"4545","NE","peak generation","solar","CSP_peak",2100,0.2375
"4546","NM","peak generation","solar","CSP_peak",2100,0.2895
"4547","NV","peak generation","solar","CSP_peak",2100,0.2746
"4548","OK","peak generation","solar","CSP_peak",2100,0.2375
"4549","OR","peak generation","solar","CSP_peak",2100,0.2375
"4550","SD","peak generation","solar","CSP_peak",2100,0.2375
"4551","TX","peak generation","solar","CSP_peak",2100,0.2523
"4552","UT","peak generation","solar","CSP_peak",2100,0.2598
"4553","WA","peak generation","solar","CSP_peak",2100,0.2375
"4554","WY","peak generation","solar","CSP_peak",2100,0.2375
"4555","AK","base load generation","solar","PV_base_storage",1975,0.1663
"4556","AL","base load generation","solar","PV_base_storage",1975,0.1956
"4557","AR","base load generation","solar","PV_base_storage",1975,0.2054
"4558","AZ","base load generation","solar","PV_base_storage",1975,0.2543
"4559","CA","base load generation","solar","PV_base_storage",1975,0.2445
"4560","CO","base load generation","solar","PV_base_storage",1975,0.2543
"4561","CT","base load generation","solar","PV_base_storage",1975,0.176
"4562","DE","base load generation","solar","PV_base_storage",1975,0.1858
"4563","FL","base load generation","solar","PV_base_storage",1975,0.2054
"4564","GA","base load generation","solar","PV_base_storage",1975,0.1956
"4565","HI","base load generation","solar","PV_base_storage",1975,0.2543
"4566","IA","base load generation","solar","PV_base_storage",1975,0.1956
"4567","ID","base load generation","solar","PV_base_storage",1975,0.2151
"4568","IL","base load generation","solar","PV_base_storage",1975,0.1858
"4569","IN","base load generation","solar","PV_base_storage",1975,0.176
"4570","KS","base load generation","solar","PV_base_storage",1975,0.2347
"4571","KY","base load generation","solar","PV_base_storage",1975,0.1858
"4572","LA","base load generation","solar","PV_base_storage",1975,0.1956
"4573","MA","base load generation","solar","PV_base_storage",1975,0.176
"4574","MD","base load generation","solar","PV_base_storage",1975,0.176
"4575","ME","base load generation","solar","PV_base_storage",1975,0.1858
"4576","MI","base load generation","solar","PV_base_storage",1975,0.1663
"4577","MN","base load generation","solar","PV_base_storage",1975,0.1858
"4578","MO","base load generation","solar","PV_base_storage",1975,0.1858
"4579","MS","base load generation","solar","PV_base_storage",1975,0.1956
"4580","MT","base load generation","solar","PV_base_storage",1975,0.2054
"4581","NC","base load generation","solar","PV_base_storage",1975,0.2054
"4582","ND","base load generation","solar","PV_base_storage",1975,0.1956
"4583","NE","base load generation","solar","PV_base_storage",1975,0.2151
"4584","NH","base load generation","solar","PV_base_storage",1975,0.176
"4585","NJ","base load generation","solar","PV_base_storage",1975,0.1956
"4586","NM","base load generation","solar","PV_base_storage",1975,0.2543
"4587","NV","base load generation","solar","PV_base_storage",1975,0.2543
"4588","NY","base load generation","solar","PV_base_storage",1975,0.176
"4589","OH","base load generation","solar","PV_base_storage",1975,0.1663
"4590","OK","base load generation","solar","PV_base_storage",1975,0.2151
"4591","OR","base load generation","solar","PV_base_storage",1975,0.2249
"4592","PA","base load generation","solar","PV_base_storage",1975,0.176
"4593","RI","base load generation","solar","PV_base_storage",1975,0.176
"4594","SC","base load generation","solar","PV_base_storage",1975,0.1956
"4595","SD","base load generation","solar","PV_base_storage",1975,0.2054
"4596","TN","base load generation","solar","PV_base_storage",1975,0.1956
"4597","TX","base load generation","solar","PV_base_storage",1975,0.2151
"4598","UT","base load generation","solar","PV_base_storage",1975,0.2445
"4599","VA","base load generation","solar","PV_base_storage",1975,0.1956
"4600","VT","base load generation","solar","PV_base_storage",1975,0.176
"4601","WA","base load generation","solar","PV_base_storage",1975,0.1956
"4602","WI","base load generation","solar","PV_base_storage",1975,0.176
"4603","WV","base load generation","solar","PV_base_storage",1975,0.1663
"4604","WY","base load generation","solar","PV_base_storage",1975,0.2249
"4605","AK","base load generation","solar","PV_base_storage",1990,0.1663
"4606","AL","base load generation","solar","PV_base_storage",1990,0.1956
"4607","AR","base load generation","solar","PV_base_storage",1990,0.2054
"4608","AZ","base load generation","solar","PV_base_storage",1990,0.2543
"4609","CA","base load generation","solar","PV_base_storage",1990,0.2445
"4610","CO","base load generation","solar","PV_base_storage",1990,0.2543
"4611","CT","base load generation","solar","PV_base_storage",1990,0.176
"4612","DE","base load generation","solar","PV_base_storage",1990,0.1858
"4613","FL","base load generation","solar","PV_base_storage",1990,0.2054
"4614","GA","base load generation","solar","PV_base_storage",1990,0.1956
"4615","HI","base load generation","solar","PV_base_storage",1990,0.2543
"4616","IA","base load generation","solar","PV_base_storage",1990,0.1956
"4617","ID","base load generation","solar","PV_base_storage",1990,0.2151
"4618","IL","base load generation","solar","PV_base_storage",1990,0.1858
"4619","IN","base load generation","solar","PV_base_storage",1990,0.176
"4620","KS","base load generation","solar","PV_base_storage",1990,0.2347
"4621","KY","base load generation","solar","PV_base_storage",1990,0.1858
"4622","LA","base load generation","solar","PV_base_storage",1990,0.1956
"4623","MA","base load generation","solar","PV_base_storage",1990,0.176
"4624","MD","base load generation","solar","PV_base_storage",1990,0.176
"4625","ME","base load generation","solar","PV_base_storage",1990,0.1858
"4626","MI","base load generation","solar","PV_base_storage",1990,0.1663
"4627","MN","base load generation","solar","PV_base_storage",1990,0.1858
"4628","MO","base load generation","solar","PV_base_storage",1990,0.1858
"4629","MS","base load generation","solar","PV_base_storage",1990,0.1956
"4630","MT","base load generation","solar","PV_base_storage",1990,0.2054
"4631","NC","base load generation","solar","PV_base_storage",1990,0.2054
"4632","ND","base load generation","solar","PV_base_storage",1990,0.1956
"4633","NE","base load generation","solar","PV_base_storage",1990,0.2151
"4634","NH","base load generation","solar","PV_base_storage",1990,0.176
"4635","NJ","base load generation","solar","PV_base_storage",1990,0.1956
"4636","NM","base load generation","solar","PV_base_storage",1990,0.2543
"4637","NV","base load generation","solar","PV_base_storage",1990,0.2543
"4638","NY","base load generation","solar","PV_base_storage",1990,0.176
"4639","OH","base load generation","solar","PV_base_storage",1990,0.1663
"4640","OK","base load generation","solar","PV_base_storage",1990,0.2151
"4641","OR","base load generation","solar","PV_base_storage",1990,0.2249
"4642","PA","base load generation","solar","PV_base_storage",1990,0.176
"4643","RI","base load generation","solar","PV_base_storage",1990,0.176
"4644","SC","base load generation","solar","PV_base_storage",1990,0.1956
"4645","SD","base load generation","solar","PV_base_storage",1990,0.2054
"4646","TN","base load generation","solar","PV_base_storage",1990,0.1956
"4647","TX","base load generation","solar","PV_base_storage",1990,0.2151
"4648","UT","base load generation","solar","PV_base_storage",1990,0.2445
"4649","VA","base load generation","solar","PV_base_storage",1990,0.1956
"4650","VT","base load generation","solar","PV_base_storage",1990,0.176
"4651","WA","base load generation","solar","PV_base_storage",1990,0.1956
"4652","WI","base load generation","solar","PV_base_storage",1990,0.176
"4653","WV","base load generation","solar","PV_base_storage",1990,0.1663
"4654","WY","base load generation","solar","PV_base_storage",1990,0.2249
"4655","AK","base load generation","solar","PV_base_storage",2005,0.1663
"4656","AL","base load generation","solar","PV_base_storage",2005,0.1956
"4657","AR","base load generation","solar","PV_base_storage",2005,0.2054
"4658","AZ","base load generation","solar","PV_base_storage",2005,0.2543
"4659","CA","base load generation","solar","PV_base_storage",2005,0.2445
"4660","CO","base load generation","solar","PV_base_storage",2005,0.2543
"4661","CT","base load generation","solar","PV_base_storage",2005,0.176
"4662","DE","base load generation","solar","PV_base_storage",2005,0.1858
"4663","FL","base load generation","solar","PV_base_storage",2005,0.2054
"4664","GA","base load generation","solar","PV_base_storage",2005,0.1956
"4665","HI","base load generation","solar","PV_base_storage",2005,0.2543
"4666","IA","base load generation","solar","PV_base_storage",2005,0.1956
"4667","ID","base load generation","solar","PV_base_storage",2005,0.2151
"4668","IL","base load generation","solar","PV_base_storage",2005,0.1858
"4669","IN","base load generation","solar","PV_base_storage",2005,0.176
"4670","KS","base load generation","solar","PV_base_storage",2005,0.2347
"4671","KY","base load generation","solar","PV_base_storage",2005,0.1858
"4672","LA","base load generation","solar","PV_base_storage",2005,0.1956
"4673","MA","base load generation","solar","PV_base_storage",2005,0.176
"4674","MD","base load generation","solar","PV_base_storage",2005,0.176
"4675","ME","base load generation","solar","PV_base_storage",2005,0.1858
"4676","MI","base load generation","solar","PV_base_storage",2005,0.1663
"4677","MN","base load generation","solar","PV_base_storage",2005,0.1858
"4678","MO","base load generation","solar","PV_base_storage",2005,0.1858
"4679","MS","base load generation","solar","PV_base_storage",2005,0.1956
"4680","MT","base load generation","solar","PV_base_storage",2005,0.2054
"4681","NC","base load generation","solar","PV_base_storage",2005,0.2054
"4682","ND","base load generation","solar","PV_base_storage",2005,0.1956
"4683","NE","base load generation","solar","PV_base_storage",2005,0.2151
"4684","NH","base load generation","solar","PV_base_storage",2005,0.176
"4685","NJ","base load generation","solar","PV_base_storage",2005,0.1956
"4686","NM","base load generation","solar","PV_base_storage",2005,0.2543
"4687","NV","base load generation","solar","PV_base_storage",2005,0.2543
"4688","NY","base load generation","solar","PV_base_storage",2005,0.176
"4689","OH","base load generation","solar","PV_base_storage",2005,0.1663
"4690","OK","base load generation","solar","PV_base_storage",2005,0.2151
"4691","OR","base load generation","solar","PV_base_storage",2005,0.2249
"4692","PA","base load generation","solar","PV_base_storage",2005,0.176
"4693","RI","base load generation","solar","PV_base_storage",2005,0.176
"4694","SC","base load generation","solar","PV_base_storage",2005,0.1956
"4695","SD","base load generation","solar","PV_base_storage",2005,0.2054
"4696","TN","base load generation","solar","PV_base_storage",2005,0.1956
"4697","TX","base load generation","solar","PV_base_storage",2005,0.2151
"4698","UT","base load generation","solar","PV_base_storage",2005,0.2445
"4699","VA","base load generation","solar","PV_base_storage",2005,0.1956
"4700","VT","base load generation","solar","PV_base_storage",2005,0.176
"4701","WA","base load generation","solar","PV_base_storage",2005,0.1956
"4702","WI","base load generation","solar","PV_base_storage",2005,0.176
"4703","WV","base load generation","solar","PV_base_storage",2005,0.1663
"4704","WY","base load generation","solar","PV_base_storage",2005,0.2249
"4705","AK","base load generation","solar","PV_base_storage",2010,0.1663
"4706","AL","base load generation","solar","PV_base_storage",2010,0.1956
"4707","AR","base load generation","solar","PV_base_storage",2010,0.2054
"4708","AZ","base load generation","solar","PV_base_storage",2010,0.2543
"4709","CA","base load generation","solar","PV_base_storage",2010,0.2445
"4710","CO","base load generation","solar","PV_base_storage",2010,0.2543
"4711","CT","base load generation","solar","PV_base_storage",2010,0.176
"4712","DE","base load generation","solar","PV_base_storage",2010,0.1858
"4713","FL","base load generation","solar","PV_base_storage",2010,0.2054
"4714","GA","base load generation","solar","PV_base_storage",2010,0.1956
"4715","HI","base load generation","solar","PV_base_storage",2010,0.2543
"4716","IA","base load generation","solar","PV_base_storage",2010,0.1956
"4717","ID","base load generation","solar","PV_base_storage",2010,0.2151
"4718","IL","base load generation","solar","PV_base_storage",2010,0.1858
"4719","IN","base load generation","solar","PV_base_storage",2010,0.176
"4720","KS","base load generation","solar","PV_base_storage",2010,0.2347
"4721","KY","base load generation","solar","PV_base_storage",2010,0.1858
"4722","LA","base load generation","solar","PV_base_storage",2010,0.1956
"4723","MA","base load generation","solar","PV_base_storage",2010,0.176
"4724","MD","base load generation","solar","PV_base_storage",2010,0.176
"4725","ME","base load generation","solar","PV_base_storage",2010,0.1858
"4726","MI","base load generation","solar","PV_base_storage",2010,0.1663
"4727","MN","base load generation","solar","PV_base_storage",2010,0.1858
"4728","MO","base load generation","solar","PV_base_storage",2010,0.1858
"4729","MS","base load generation","solar","PV_base_storage",2010,0.1956
"4730","MT","base load generation","solar","PV_base_storage",2010,0.2054
"4731","NC","base load generation","solar","PV_base_storage",2010,0.2054
"4732","ND","base load generation","solar","PV_base_storage",2010,0.1956
"4733","NE","base load generation","solar","PV_base_storage",2010,0.2151
"4734","NH","base load generation","solar","PV_base_storage",2010,0.176
"4735","NJ","base load generation","solar","PV_base_storage",2010,0.1956
"4736","NM","base load generation","solar","PV_base_storage",2010,0.2543
"4737","NV","base load generation","solar","PV_base_storage",2010,0.2543
"4738","NY","base load generation","solar","PV_base_storage",2010,0.176
"4739","OH","base load generation","solar","PV_base_storage",2010,0.1663
"4740","OK","base load generation","solar","PV_base_storage",2010,0.2151
"4741","OR","base load generation","solar","PV_base_storage",2010,0.2249
"4742","PA","base load generation","solar","PV_base_storage",2010,0.176
"4743","RI","base load generation","solar","PV_base_storage",2010,0.176
"4744","SC","base load generation","solar","PV_base_storage",2010,0.1956
"4745","SD","base load generation","solar","PV_base_storage",2010,0.2054
"4746","TN","base load generation","solar","PV_base_storage",2010,0.1956
"4747","TX","base load generation","solar","PV_base_storage",2010,0.2151
"4748","UT","base load generation","solar","PV_base_storage",2010,0.2445
"4749","VA","base load generation","solar","PV_base_storage",2010,0.1956
"4750","VT","base load generation","solar","PV_base_storage",2010,0.176
"4751","WA","base load generation","solar","PV_base_storage",2010,0.1956
"4752","WI","base load generation","solar","PV_base_storage",2010,0.176
"4753","WV","base load generation","solar","PV_base_storage",2010,0.1663
"4754","WY","base load generation","solar","PV_base_storage",2010,0.2249
"4755","AK","base load generation","solar","PV_base_storage",2015,0.1663
"4756","AL","base load generation","solar","PV_base_storage",2015,0.1956
"4757","AR","base load generation","solar","PV_base_storage",2015,0.2054
"4758","AZ","base load generation","solar","PV_base_storage",2015,0.2543
"4759","CA","base load generation","solar","PV_base_storage",2015,0.2445
"4760","CO","base load generation","solar","PV_base_storage",2015,0.2543
"4761","CT","base load generation","solar","PV_base_storage",2015,0.176
"4762","DE","base load generation","solar","PV_base_storage",2015,0.1858
"4763","FL","base load generation","solar","PV_base_storage",2015,0.2054
"4764","GA","base load generation","solar","PV_base_storage",2015,0.1956
"4765","HI","base load generation","solar","PV_base_storage",2015,0.2543
"4766","IA","base load generation","solar","PV_base_storage",2015,0.1956
"4767","ID","base load generation","solar","PV_base_storage",2015,0.2151
"4768","IL","base load generation","solar","PV_base_storage",2015,0.1858
"4769","IN","base load generation","solar","PV_base_storage",2015,0.176
"4770","KS","base load generation","solar","PV_base_storage",2015,0.2347
"4771","KY","base load generation","solar","PV_base_storage",2015,0.1858
"4772","LA","base load generation","solar","PV_base_storage",2015,0.1956
"4773","MA","base load generation","solar","PV_base_storage",2015,0.176
"4774","MD","base load generation","solar","PV_base_storage",2015,0.176
"4775","ME","base load generation","solar","PV_base_storage",2015,0.1858
"4776","MI","base load generation","solar","PV_base_storage",2015,0.1663
"4777","MN","base load generation","solar","PV_base_storage",2015,0.1858
"4778","MO","base load generation","solar","PV_base_storage",2015,0.1858
"4779","MS","base load generation","solar","PV_base_storage",2015,0.1956
"4780","MT","base load generation","solar","PV_base_storage",2015,0.2054
"4781","NC","base load generation","solar","PV_base_storage",2015,0.2054
"4782","ND","base load generation","solar","PV_base_storage",2015,0.1956
"4783","NE","base load generation","solar","PV_base_storage",2015,0.2151
"4784","NH","base load generation","solar","PV_base_storage",2015,0.176
"4785","NJ","base load generation","solar","PV_base_storage",2015,0.1956
"4786","NM","base load generation","solar","PV_base_storage",2015,0.2543
"4787","NV","base load generation","solar","PV_base_storage",2015,0.2543
"4788","NY","base load generation","solar","PV_base_storage",2015,0.176
"4789","OH","base load generation","solar","PV_base_storage",2015,0.1663
"4790","OK","base load generation","solar","PV_base_storage",2015,0.2151
"4791","OR","base load generation","solar","PV_base_storage",2015,0.2249
"4792","PA","base load generation","solar","PV_base_storage",2015,0.176
"4793","RI","base load generation","solar","PV_base_storage",2015,0.176
"4794","SC","base load generation","solar","PV_base_storage",2015,0.1956
"4795","SD","base load generation","solar","PV_base_storage",2015,0.2054
"4796","TN","base load generation","solar","PV_base_storage",2015,0.1956
"4797","TX","base load generation","solar","PV_base_storage",2015,0.2151
"4798","UT","base load generation","solar","PV_base_storage",2015,0.2445
"4799","VA","base load generation","solar","PV_base_storage",2015,0.1956
"4800","VT","base load generation","solar","PV_base_storage",2015,0.176
"4801","WA","base load generation","solar","PV_base_storage",2015,0.1956
"4802","WI","base load generation","solar","PV_base_storage",2015,0.176
"4803","WV","base load generation","solar","PV_base_storage",2015,0.1663
"4804","WY","base load generation","solar","PV_base_storage",2015,0.2249
"4805","AK","base load generation","solar","PV_base_storage",2020,0.1663
"4806","AL","base load generation","solar","PV_base_storage",2020,0.1956
"4807","AR","base load generation","solar","PV_base_storage",2020,0.2054
"4808","AZ","base load generation","solar","PV_base_storage",2020,0.2543
"4809","CA","base load generation","solar","PV_base_storage",2020,0.2445
"4810","CO","base load generation","solar","PV_base_storage",2020,0.2543
"4811","CT","base load generation","solar","PV_base_storage",2020,0.176
"4812","DE","base load generation","solar","PV_base_storage",2020,0.1858
"4813","FL","base load generation","solar","PV_base_storage",2020,0.2054
"4814","GA","base load generation","solar","PV_base_storage",2020,0.1956
"4815","HI","base load generation","solar","PV_base_storage",2020,0.2543
"4816","IA","base load generation","solar","PV_base_storage",2020,0.1956
"4817","ID","base load generation","solar","PV_base_storage",2020,0.2151
"4818","IL","base load generation","solar","PV_base_storage",2020,0.1858
"4819","IN","base load generation","solar","PV_base_storage",2020,0.176
"4820","KS","base load generation","solar","PV_base_storage",2020,0.2347
"4821","KY","base load generation","solar","PV_base_storage",2020,0.1858
"4822","LA","base load generation","solar","PV_base_storage",2020,0.1956
"4823","MA","base load generation","solar","PV_base_storage",2020,0.176
"4824","MD","base load generation","solar","PV_base_storage",2020,0.176
"4825","ME","base load generation","solar","PV_base_storage",2020,0.1858
"4826","MI","base load generation","solar","PV_base_storage",2020,0.1663
"4827","MN","base load generation","solar","PV_base_storage",2020,0.1858
"4828","MO","base load generation","solar","PV_base_storage",2020,0.1858
"4829","MS","base load generation","solar","PV_base_storage",2020,0.1956
"4830","MT","base load generation","solar","PV_base_storage",2020,0.2054
"4831","NC","base load generation","solar","PV_base_storage",2020,0.2054
"4832","ND","base load generation","solar","PV_base_storage",2020,0.1956
"4833","NE","base load generation","solar","PV_base_storage",2020,0.2151
"4834","NH","base load generation","solar","PV_base_storage",2020,0.176
"4835","NJ","base load generation","solar","PV_base_storage",2020,0.1956
"4836","NM","base load generation","solar","PV_base_storage",2020,0.2543
"4837","NV","base load generation","solar","PV_base_storage",2020,0.2543
"4838","NY","base load generation","solar","PV_base_storage",2020,0.176
"4839","OH","base load generation","solar","PV_base_storage",2020,0.1663
"4840","OK","base load generation","solar","PV_base_storage",2020,0.2151
"4841","OR","base load generation","solar","PV_base_storage",2020,0.2249
"4842","PA","base load generation","solar","PV_base_storage",2020,0.176
"4843","RI","base load generation","solar","PV_base_storage",2020,0.176
"4844","SC","base load generation","solar","PV_base_storage",2020,0.1956
"4845","SD","base load generation","solar","PV_base_storage",2020,0.2054
"4846","TN","base load generation","solar","PV_base_storage",2020,0.1956
"4847","TX","base load generation","solar","PV_base_storage",2020,0.2151
"4848","UT","base load generation","solar","PV_base_storage",2020,0.2445
"4849","VA","base load generation","solar","PV_base_storage",2020,0.1956
"4850","VT","base load generation","solar","PV_base_storage",2020,0.176
"4851","WA","base load generation","solar","PV_base_storage",2020,0.1956
"4852","WI","base load generation","solar","PV_base_storage",2020,0.176
"4853","WV","base load generation","solar","PV_base_storage",2020,0.1663
"4854","WY","base load generation","solar","PV_base_storage",2020,0.2249
"4855","AK","base load generation","solar","PV_base_storage",2025,0.1663
"4856","AL","base load generation","solar","PV_base_storage",2025,0.1956
"4857","AR","base load generation","solar","PV_base_storage",2025,0.2054
"4858","AZ","base load generation","solar","PV_base_storage",2025,0.2543
"4859","CA","base load generation","solar","PV_base_storage",2025,0.2445
"4860","CO","base load generation","solar","PV_base_storage",2025,0.2543
"4861","CT","base load generation","solar","PV_base_storage",2025,0.176
"4862","DE","base load generation","solar","PV_base_storage",2025,0.1858
"4863","FL","base load generation","solar","PV_base_storage",2025,0.2054
"4864","GA","base load generation","solar","PV_base_storage",2025,0.1956
"4865","HI","base load generation","solar","PV_base_storage",2025,0.2543
"4866","IA","base load generation","solar","PV_base_storage",2025,0.1956
"4867","ID","base load generation","solar","PV_base_storage",2025,0.2151
"4868","IL","base load generation","solar","PV_base_storage",2025,0.1858
"4869","IN","base load generation","solar","PV_base_storage",2025,0.176
"4870","KS","base load generation","solar","PV_base_storage",2025,0.2347
"4871","KY","base load generation","solar","PV_base_storage",2025,0.1858
"4872","LA","base load generation","solar","PV_base_storage",2025,0.1956
"4873","MA","base load generation","solar","PV_base_storage",2025,0.176
"4874","MD","base load generation","solar","PV_base_storage",2025,0.176
"4875","ME","base load generation","solar","PV_base_storage",2025,0.1858
"4876","MI","base load generation","solar","PV_base_storage",2025,0.1663
"4877","MN","base load generation","solar","PV_base_storage",2025,0.1858
"4878","MO","base load generation","solar","PV_base_storage",2025,0.1858
"4879","MS","base load generation","solar","PV_base_storage",2025,0.1956
"4880","MT","base load generation","solar","PV_base_storage",2025,0.2054
"4881","NC","base load generation","solar","PV_base_storage",2025,0.2054
"4882","ND","base load generation","solar","PV_base_storage",2025,0.1956
"4883","NE","base load generation","solar","PV_base_storage",2025,0.2151
"4884","NH","base load generation","solar","PV_base_storage",2025,0.176
"4885","NJ","base load generation","solar","PV_base_storage",2025,0.1956
"4886","NM","base load generation","solar","PV_base_storage",2025,0.2543
"4887","NV","base load generation","solar","PV_base_storage",2025,0.2543
"4888","NY","base load generation","solar","PV_base_storage",2025,0.176
"4889","OH","base load generation","solar","PV_base_storage",2025,0.1663
"4890","OK","base load generation","solar","PV_base_storage",2025,0.2151
"4891","OR","base load generation","solar","PV_base_storage",2025,0.2249
"4892","PA","base load generation","solar","PV_base_storage",2025,0.176
"4893","RI","base load generation","solar","PV_base_storage",2025,0.176
"4894","SC","base load generation","solar","PV_base_storage",2025,0.1956
"4895","SD","base load generation","solar","PV_base_storage",2025,0.2054
"4896","TN","base load generation","solar","PV_base_storage",2025,0.1956
"4897","TX","base load generation","solar","PV_base_storage",2025,0.2151
"4898","UT","base load generation","solar","PV_base_storage",2025,0.2445
"4899","VA","base load generation","solar","PV_base_storage",2025,0.1956
"4900","VT","base load generation","solar","PV_base_storage",2025,0.176
"4901","WA","base load generation","solar","PV_base_storage",2025,0.1956
"4902","WI","base load generation","solar","PV_base_storage",2025,0.176
"4903","WV","base load generation","solar","PV_base_storage",2025,0.1663
"4904","WY","base load generation","solar","PV_base_storage",2025,0.2249
"4905","AK","base load generation","solar","PV_base_storage",2030,0.1663
"4906","AL","base load generation","solar","PV_base_storage",2030,0.1956
"4907","AR","base load generation","solar","PV_base_storage",2030,0.2054
"4908","AZ","base load generation","solar","PV_base_storage",2030,0.2543
"4909","CA","base load generation","solar","PV_base_storage",2030,0.2445
"4910","CO","base load generation","solar","PV_base_storage",2030,0.2543
"4911","CT","base load generation","solar","PV_base_storage",2030,0.176
"4912","DE","base load generation","solar","PV_base_storage",2030,0.1858
"4913","FL","base load generation","solar","PV_base_storage",2030,0.2054
"4914","GA","base load generation","solar","PV_base_storage",2030,0.1956
"4915","HI","base load generation","solar","PV_base_storage",2030,0.2543
"4916","IA","base load generation","solar","PV_base_storage",2030,0.1956
"4917","ID","base load generation","solar","PV_base_storage",2030,0.2151
"4918","IL","base load generation","solar","PV_base_storage",2030,0.1858
"4919","IN","base load generation","solar","PV_base_storage",2030,0.176
"4920","KS","base load generation","solar","PV_base_storage",2030,0.2347
"4921","KY","base load generation","solar","PV_base_storage",2030,0.1858
"4922","LA","base load generation","solar","PV_base_storage",2030,0.1956
"4923","MA","base load generation","solar","PV_base_storage",2030,0.176
"4924","MD","base load generation","solar","PV_base_storage",2030,0.176
"4925","ME","base load generation","solar","PV_base_storage",2030,0.1858
"4926","MI","base load generation","solar","PV_base_storage",2030,0.1663
"4927","MN","base load generation","solar","PV_base_storage",2030,0.1858
"4928","MO","base load generation","solar","PV_base_storage",2030,0.1858
"4929","MS","base load generation","solar","PV_base_storage",2030,0.1956
"4930","MT","base load generation","solar","PV_base_storage",2030,0.2054
"4931","NC","base load generation","solar","PV_base_storage",2030,0.2054
"4932","ND","base load generation","solar","PV_base_storage",2030,0.1956
"4933","NE","base load generation","solar","PV_base_storage",2030,0.2151
"4934","NH","base load generation","solar","PV_base_storage",2030,0.176
"4935","NJ","base load generation","solar","PV_base_storage",2030,0.1956
"4936","NM","base load generation","solar","PV_base_storage",2030,0.2543
"4937","NV","base load generation","solar","PV_base_storage",2030,0.2543
"4938","NY","base load generation","solar","PV_base_storage",2030,0.176
"4939","OH","base load generation","solar","PV_base_storage",2030,0.1663
"4940","OK","base load generation","solar","PV_base_storage",2030,0.2151
"4941","OR","base load generation","solar","PV_base_storage",2030,0.2249
"4942","PA","base load generation","solar","PV_base_storage",2030,0.176
"4943","RI","base load generation","solar","PV_base_storage",2030,0.176
"4944","SC","base load generation","solar","PV_base_storage",2030,0.1956
"4945","SD","base load generation","solar","PV_base_storage",2030,0.2054
"4946","TN","base load generation","solar","PV_base_storage",2030,0.1956
"4947","TX","base load generation","solar","PV_base_storage",2030,0.2151
"4948","UT","base load generation","solar","PV_base_storage",2030,0.2445
"4949","VA","base load generation","solar","PV_base_storage",2030,0.1956
"4950","VT","base load generation","solar","PV_base_storage",2030,0.176
"4951","WA","base load generation","solar","PV_base_storage",2030,0.1956
"4952","WI","base load generation","solar","PV_base_storage",2030,0.176
"4953","WV","base load generation","solar","PV_base_storage",2030,0.1663
"4954","WY","base load generation","solar","PV_base_storage",2030,0.2249
"4955","AK","base load generation","solar","PV_base_storage",2035,0.1663
"4956","AL","base load generation","solar","PV_base_storage",2035,0.1956
"4957","AR","base load generation","solar","PV_base_storage",2035,0.2054
"4958","AZ","base load generation","solar","PV_base_storage",2035,0.2543
"4959","CA","base load generation","solar","PV_base_storage",2035,0.2445
"4960","CO","base load generation","solar","PV_base_storage",2035,0.2543
"4961","CT","base load generation","solar","PV_base_storage",2035,0.176
"4962","DE","base load generation","solar","PV_base_storage",2035,0.1858
"4963","FL","base load generation","solar","PV_base_storage",2035,0.2054
"4964","GA","base load generation","solar","PV_base_storage",2035,0.1956
"4965","HI","base load generation","solar","PV_base_storage",2035,0.2543
"4966","IA","base load generation","solar","PV_base_storage",2035,0.1956
"4967","ID","base load generation","solar","PV_base_storage",2035,0.2151
"4968","IL","base load generation","solar","PV_base_storage",2035,0.1858
"4969","IN","base load generation","solar","PV_base_storage",2035,0.176
"4970","KS","base load generation","solar","PV_base_storage",2035,0.2347
"4971","KY","base load generation","solar","PV_base_storage",2035,0.1858
"4972","LA","base load generation","solar","PV_base_storage",2035,0.1956
"4973","MA","base load generation","solar","PV_base_storage",2035,0.176
"4974","MD","base load generation","solar","PV_base_storage",2035,0.176
"4975","ME","base load generation","solar","PV_base_storage",2035,0.1858
"4976","MI","base load generation","solar","PV_base_storage",2035,0.1663
"4977","MN","base load generation","solar","PV_base_storage",2035,0.1858
"4978","MO","base load generation","solar","PV_base_storage",2035,0.1858
"4979","MS","base load generation","solar","PV_base_storage",2035,0.1956
"4980","MT","base load generation","solar","PV_base_storage",2035,0.2054
