"","region","supplysector","subsector0","subsector","year","lifetime","steepness","half.life","stub.technology"
"234","AR","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"235","AR","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"236","AR","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"237","AR","base load generation","coal","coal_base_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (once through)"
"238","AR","base load generation","coal","coal_base_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (recirculating)"
"239","AR","base load generation","coal","coal_base_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (cooling pond)"
"240","AR","base load generation","coal","coal_base_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (dry cooling)"
"241","AR","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (once through)"
"242","AR","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (recirculating)"
"243","AR","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (cooling pond)"
"244","AR","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,75,0.3,66,"coal (conv pul) (dry cooling)"
"245","AR","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (once through)"
"246","AR","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (recirculating)"
"247","AR","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (cooling pond)"
"248","AR","base load generation","coal","coal_base_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (dry cooling)"
"249","AR","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (once through)"
"250","AR","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (recirculating)"
"251","AR","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (cooling pond)"
"252","AR","intermediate generation","coal","coal_int_conv pul 2011-2015",2015,77,0.3,67,"coal (conv pul) (dry cooling)"
"253","AR","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"254","AR","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"255","AR","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"256","AR","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"257","AR","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"258","AR","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"259","AR","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"260","AR","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"261","AR","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"262","AR","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"263","AR","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"264","AR","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"265","AR","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"266","AR","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"267","AR","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"268","AR","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"269","AR","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"270","AR","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"271","AR","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"272","AR","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"273","AR","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"274","AR","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"275","AR","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"276","AR","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"277","AR","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"278","AR","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"279","AR","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"280","AR","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"281","AR","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"282","AR","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"283","AR","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"284","AR","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"285","AZ","base load generation","coal","coal_base_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (once through)"
"286","AZ","base load generation","coal","coal_base_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (recirculating)"
"287","AZ","base load generation","coal","coal_base_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (cooling pond)"
"288","AZ","base load generation","coal","coal_base_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (dry cooling)"
"289","AZ","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (once through)"
"290","AZ","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (recirculating)"
"291","AZ","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (cooling pond)"
"292","AZ","intermediate generation","coal","coal_int_conv pul 1961-1965",2015,27,0.3,24,"coal (conv pul) (dry cooling)"
"293","AZ","base load generation","coal","coal_base_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (once through)"
"294","AZ","base load generation","coal","coal_base_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (recirculating)"
"295","AZ","base load generation","coal","coal_base_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (cooling pond)"
"296","AZ","base load generation","coal","coal_base_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (dry cooling)"
"297","AZ","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (once through)"
"298","AZ","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (recirculating)"
"299","AZ","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (cooling pond)"
"300","AZ","intermediate generation","coal","coal_int_conv pul 1971-1975",2015,4,0.3,4,"coal (conv pul) (dry cooling)"
"301","AZ","base load generation","coal","coal_base_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (once through)"
"302","AZ","base load generation","coal","coal_base_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (recirculating)"
"303","AZ","base load generation","coal","coal_base_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (cooling pond)"
"304","AZ","base load generation","coal","coal_base_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (dry cooling)"
"305","AZ","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (once through)"
"306","AZ","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (recirculating)"
"307","AZ","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (cooling pond)"
"308","AZ","intermediate generation","coal","coal_int_conv pul 1976-1980",2015,29,0.3,25,"coal (conv pul) (dry cooling)"
"309","AZ","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (once through)"
"310","AZ","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"311","AZ","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"312","AZ","base load generation","coal","coal_base_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"313","AZ","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (once through)"
"314","AZ","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (recirculating)"
"315","AZ","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (cooling pond)"
"316","AZ","intermediate generation","coal","coal_int_conv pul 1981-1985",2015,48,0.3,42,"coal (conv pul) (dry cooling)"
"317","AZ","base load generation","coal","coal_base_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (once through)"
"318","AZ","base load generation","coal","coal_base_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (recirculating)"
"319","AZ","base load generation","coal","coal_base_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (cooling pond)"
"320","AZ","base load generation","coal","coal_base_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (dry cooling)"
"321","AZ","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (once through)"
"322","AZ","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (recirculating)"
"323","AZ","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (cooling pond)"
"324","AZ","intermediate generation","coal","coal_int_conv pul 1986-1990",2015,55,0.3,48,"coal (conv pul) (dry cooling)"
"325","AZ","base load generation","coal","coal_base_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (once through)"
"326","AZ","base load generation","coal","coal_base_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (recirculating)"
"327","AZ","base load generation","coal","coal_base_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (cooling pond)"
"328","AZ","base load generation","coal","coal_base_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (dry cooling)"
"329","AZ","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (once through)"
"330","AZ","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (recirculating)"
"331","AZ","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (cooling pond)"
"332","AZ","intermediate generation","coal","coal_int_conv pul 2006-2010",2015,72,0.3,63,"coal (conv pul) (dry cooling)"
"333","AZ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"334","AZ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"335","AZ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"336","AZ","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"337","AZ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"338","AZ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"339","AZ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"340","AZ","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"341","AZ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"342","AZ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"343","AZ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"344","AZ","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"345","AZ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"346","AZ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"347","AZ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"348","AZ","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"349","AZ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"350","AZ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"351","AZ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"352","AZ","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"353","AZ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"354","AZ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"355","AZ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"356","AZ","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"357","AZ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"358","AZ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"359","AZ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"360","AZ","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"361","AZ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"362","AZ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"363","AZ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"364","AZ","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"365","CA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"366","CA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"367","CA","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"368","CA","intermediate generation","coal","coal_int_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"369","CA","peak generation","coal","coal_peak_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"370","CA","peak generation","coal","coal_peak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"371","CA","subpeak generation","coal","coal_subpeak_conv pul",2015,60,0.3,50,"coal (conv pul) (seawater)"
"372","CA","subpeak generation","coal","coal_subpeak_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (seawater)"
"373","CA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"374","CA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
"375","CA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (cooling pond)"
"376","CA","base load generation","coal","coal_base_conv pul",2015,60,0.3,50,"coal (conv pul) (dry cooling)"
"377","CA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (once through)"
"378","CA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (recirculating)"
"379","CA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (cooling pond)"
"380","CA","base load generation","coal","coal_base_conv pul_retire_2020",2015,5,0.1,2.5,"coal (conv pul) (dry cooling)"
"381","CA","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (once through)"
"382","CA","intermediate generation","coal","coal_int_conv pul",2015,60,0.3,50,"coal (conv pul) (recirculating)"
