"","sector.name","subsector.name0","subsector.name","year","lifetime","technology"
"2394","peak generation","grid_storage","battery",2065,15,"grid_storage"
"2395","peak generation","coal","coal_peak_conv pul",2070,60,"coal (conv pul) (once through)"
"2396","peak generation","coal","coal_peak_conv pul",2070,60,"coal (conv pul) (seawater)"
"2397","peak generation","coal","coal_peak_conv pul",2070,60,"coal (conv pul) (recirculating)"
"2398","peak generation","coal","coal_peak_conv pul",2070,60,"coal (conv pul) (cooling pond)"
"2399","peak generation","coal","coal_peak_conv pul",2070,60,"coal (conv pul) (dry cooling)"
"2400","peak generation","gas","gas_peak_steam/CT",2070,45,"gas (steam/CT) (once through)"
"2401","peak generation","gas","gas_peak_steam/CT",2070,45,"gas (steam/CT) (seawater)"
"2402","peak generation","gas","gas_peak_steam/CT",2070,45,"gas (steam/CT) (recirculating)"
"2403","peak generation","gas","gas_peak_steam/CT",2070,45,"gas (steam/CT) (cooling pond)"
"2404","peak generation","gas","gas_peak_steam/CT",2070,45,"gas (steam/CT) (dry cooling)"
"2405","peak generation","gas","gas_peak_CC",2070,45,"gas (CC) (once through)"
"2406","peak generation","gas","gas_peak_CC",2070,45,"gas (CC) (seawater)"
"2407","peak generation","gas","gas_peak_CC",2070,45,"gas (CC) (recirculating)"
"2408","peak generation","gas","gas_peak_CC",2070,45,"gas (CC) (cooling pond)"
"2409","peak generation","gas","gas_peak_CC",2070,45,"gas (CC) (dry cooling)"
"2410","peak generation","gas","gas_peak_CC_CCS",2070,45,"gas (CC CCS) (once through)"
"2411","peak generation","gas","gas_peak_CC_CCS",2070,45,"gas (CC CCS) (seawater)"
"2412","peak generation","gas","gas_peak_CC_CCS",2070,45,"gas (CC CCS) (recirculating)"
"2413","peak generation","gas","gas_peak_CC_CCS",2070,45,"gas (CC CCS) (dry cooling)"
"2414","peak generation","refined liquids","refined liquids_peak_steam/CT",2070,45,"refined liquids (steam/CT) (once through)"
"2415","peak generation","refined liquids","refined liquids_peak_steam/CT",2070,45,"refined liquids (steam/CT) (seawater)"
"2416","peak generation","refined liquids","refined liquids_peak_steam/CT",2070,45,"refined liquids (steam/CT) (recirculating)"
"2417","peak generation","refined liquids","refined liquids_peak_steam/CT",2070,45,"refined liquids (steam/CT) (cooling pond)"
"2418","peak generation","refined liquids","refined liquids_peak_steam/CT",2070,45,"refined liquids (steam/CT) (dry cooling)"
"2419","peak generation","refined liquids","refined liquids_peak_CC",2070,45,"refined liquids (CC) (once through)"
"2420","peak generation","refined liquids","refined liquids_peak_CC",2070,45,"refined liquids (CC) (seawater)"
"2421","peak generation","refined liquids","refined liquids_peak_CC",2070,45,"refined liquids (CC) (recirculating)"
"2422","peak generation","refined liquids","refined liquids_peak_CC",2070,45,"refined liquids (CC) (dry cooling)"
"2423","peak generation","refined liquids","refined liquids_peak_CC_CCS",2070,45,"refined liquids (CC CCS) (once through)"
"2424","peak generation","refined liquids","refined liquids_peak_CC_CCS",2070,45,"refined liquids (CC CCS) (seawater)"
"2425","peak generation","refined liquids","refined liquids_peak_CC_CCS",2070,45,"refined liquids (CC CCS) (recirculating)"
"2426","peak generation","refined liquids","refined liquids_peak_CC_CCS",2070,45,"refined liquids (CC CCS) (dry cooling)"
"2427","peak generation","grid_storage","battery",2070,15,"grid_storage"
"2428","peak generation","coal","coal_peak_conv pul",2075,60,"coal (conv pul) (once through)"
"2429","peak generation","coal","coal_peak_conv pul",2075,60,"coal (conv pul) (seawater)"
"2430","peak generation","coal","coal_peak_conv pul",2075,60,"coal (conv pul) (recirculating)"
"2431","peak generation","coal","coal_peak_conv pul",2075,60,"coal (conv pul) (cooling pond)"
"2432","peak generation","coal","coal_peak_conv pul",2075,60,"coal (conv pul) (dry cooling)"
"2433","peak generation","gas","gas_peak_steam/CT",2075,45,"gas (steam/CT) (once through)"
"2434","peak generation","gas","gas_peak_steam/CT",2075,45,"gas (steam/CT) (seawater)"
"2435","peak generation","gas","gas_peak_steam/CT",2075,45,"gas (steam/CT) (recirculating)"
"2436","peak generation","gas","gas_peak_steam/CT",2075,45,"gas (steam/CT) (cooling pond)"
"2437","peak generation","gas","gas_peak_steam/CT",2075,45,"gas (steam/CT) (dry cooling)"
"2438","peak generation","gas","gas_peak_CC",2075,45,"gas (CC) (once through)"
"2439","peak generation","gas","gas_peak_CC",2075,45,"gas (CC) (seawater)"
"2440","peak generation","gas","gas_peak_CC",2075,45,"gas (CC) (recirculating)"
"2441","peak generation","gas","gas_peak_CC",2075,45,"gas (CC) (cooling pond)"
"2442","peak generation","gas","gas_peak_CC",2075,45,"gas (CC) (dry cooling)"
"2443","peak generation","gas","gas_peak_CC_CCS",2075,45,"gas (CC CCS) (once through)"
"2444","peak generation","gas","gas_peak_CC_CCS",2075,45,"gas (CC CCS) (seawater)"
"2445","peak generation","gas","gas_peak_CC_CCS",2075,45,"gas (CC CCS) (recirculating)"
"2446","peak generation","gas","gas_peak_CC_CCS",2075,45,"gas (CC CCS) (dry cooling)"
"2447","peak generation","refined liquids","refined liquids_peak_steam/CT",2075,45,"refined liquids (steam/CT) (once through)"
"2448","peak generation","refined liquids","refined liquids_peak_steam/CT",2075,45,"refined liquids (steam/CT) (seawater)"
"2449","peak generation","refined liquids","refined liquids_peak_steam/CT",2075,45,"refined liquids (steam/CT) (recirculating)"
"2450","peak generation","refined liquids","refined liquids_peak_steam/CT",2075,45,"refined liquids (steam/CT) (cooling pond)"
"2451","peak generation","refined liquids","refined liquids_peak_steam/CT",2075,45,"refined liquids (steam/CT) (dry cooling)"
"2452","peak generation","refined liquids","refined liquids_peak_CC",2075,45,"refined liquids (CC) (once through)"
"2453","peak generation","refined liquids","refined liquids_peak_CC",2075,45,"refined liquids (CC) (seawater)"
"2454","peak generation","refined liquids","refined liquids_peak_CC",2075,45,"refined liquids (CC) (recirculating)"
"2455","peak generation","refined liquids","refined liquids_peak_CC",2075,45,"refined liquids (CC) (dry cooling)"
"2456","peak generation","refined liquids","refined liquids_peak_CC_CCS",2075,45,"refined liquids (CC CCS) (once through)"
"2457","peak generation","refined liquids","refined liquids_peak_CC_CCS",2075,45,"refined liquids (CC CCS) (seawater)"
"2458","peak generation","refined liquids","refined liquids_peak_CC_CCS",2075,45,"refined liquids (CC CCS) (recirculating)"
"2459","peak generation","refined liquids","refined liquids_peak_CC_CCS",2075,45,"refined liquids (CC CCS) (dry cooling)"
"2460","peak generation","grid_storage","battery",2075,15,"grid_storage"
"2461","peak generation","coal","coal_peak_conv pul",2080,60,"coal (conv pul) (once through)"
"2462","peak generation","coal","coal_peak_conv pul",2080,60,"coal (conv pul) (seawater)"
"2463","peak generation","coal","coal_peak_conv pul",2080,60,"coal (conv pul) (recirculating)"
"2464","peak generation","coal","coal_peak_conv pul",2080,60,"coal (conv pul) (cooling pond)"
"2465","peak generation","coal","coal_peak_conv pul",2080,60,"coal (conv pul) (dry cooling)"
"2466","peak generation","gas","gas_peak_steam/CT",2080,45,"gas (steam/CT) (once through)"
"2467","peak generation","gas","gas_peak_steam/CT",2080,45,"gas (steam/CT) (seawater)"
"2468","peak generation","gas","gas_peak_steam/CT",2080,45,"gas (steam/CT) (recirculating)"
"2469","peak generation","gas","gas_peak_steam/CT",2080,45,"gas (steam/CT) (cooling pond)"
"2470","peak generation","gas","gas_peak_steam/CT",2080,45,"gas (steam/CT) (dry cooling)"
"2471","peak generation","gas","gas_peak_CC",2080,45,"gas (CC) (once through)"
"2472","peak generation","gas","gas_peak_CC",2080,45,"gas (CC) (seawater)"
"2473","peak generation","gas","gas_peak_CC",2080,45,"gas (CC) (recirculating)"
"2474","peak generation","gas","gas_peak_CC",2080,45,"gas (CC) (cooling pond)"
"2475","peak generation","gas","gas_peak_CC",2080,45,"gas (CC) (dry cooling)"
"2476","peak generation","gas","gas_peak_CC_CCS",2080,45,"gas (CC CCS) (once through)"
"2477","peak generation","gas","gas_peak_CC_CCS",2080,45,"gas (CC CCS) (seawater)"
"2478","peak generation","gas","gas_peak_CC_CCS",2080,45,"gas (CC CCS) (recirculating)"
"2479","peak generation","gas","gas_peak_CC_CCS",2080,45,"gas (CC CCS) (dry cooling)"
"2480","peak generation","refined liquids","refined liquids_peak_steam/CT",2080,45,"refined liquids (steam/CT) (once through)"
"2481","peak generation","refined liquids","refined liquids_peak_steam/CT",2080,45,"refined liquids (steam/CT) (seawater)"
"2482","peak generation","refined liquids","refined liquids_peak_steam/CT",2080,45,"refined liquids (steam/CT) (recirculating)"
"2483","peak generation","refined liquids","refined liquids_peak_steam/CT",2080,45,"refined liquids (steam/CT) (cooling pond)"
"2484","peak generation","refined liquids","refined liquids_peak_steam/CT",2080,45,"refined liquids (steam/CT) (dry cooling)"
"2485","peak generation","refined liquids","refined liquids_peak_CC",2080,45,"refined liquids (CC) (once through)"
"2486","peak generation","refined liquids","refined liquids_peak_CC",2080,45,"refined liquids (CC) (seawater)"
"2487","peak generation","refined liquids","refined liquids_peak_CC",2080,45,"refined liquids (CC) (recirculating)"
"2488","peak generation","refined liquids","refined liquids_peak_CC",2080,45,"refined liquids (CC) (dry cooling)"
"2489","peak generation","refined liquids","refined liquids_peak_CC_CCS",2080,45,"refined liquids (CC CCS) (once through)"
"2490","peak generation","refined liquids","refined liquids_peak_CC_CCS",2080,45,"refined liquids (CC CCS) (seawater)"
"2491","peak generation","refined liquids","refined liquids_peak_CC_CCS",2080,45,"refined liquids (CC CCS) (recirculating)"
"2492","peak generation","refined liquids","refined liquids_peak_CC_CCS",2080,45,"refined liquids (CC CCS) (dry cooling)"
"2493","peak generation","grid_storage","battery",2080,15,"grid_storage"
"2494","peak generation","coal","coal_peak_conv pul",2085,60,"coal (conv pul) (once through)"
"2495","peak generation","coal","coal_peak_conv pul",2085,60,"coal (conv pul) (seawater)"
"2496","peak generation","coal","coal_peak_conv pul",2085,60,"coal (conv pul) (recirculating)"
"2497","peak generation","coal","coal_peak_conv pul",2085,60,"coal (conv pul) (cooling pond)"
"2498","peak generation","coal","coal_peak_conv pul",2085,60,"coal (conv pul) (dry cooling)"
"2499","peak generation","gas","gas_peak_steam/CT",2085,45,"gas (steam/CT) (once through)"
"2500","peak generation","gas","gas_peak_steam/CT",2085,45,"gas (steam/CT) (seawater)"
"2501","peak generation","gas","gas_peak_steam/CT",2085,45,"gas (steam/CT) (recirculating)"
"2502","peak generation","gas","gas_peak_steam/CT",2085,45,"gas (steam/CT) (cooling pond)"
"2503","peak generation","gas","gas_peak_steam/CT",2085,45,"gas (steam/CT) (dry cooling)"
"2504","peak generation","gas","gas_peak_CC",2085,45,"gas (CC) (once through)"
"2505","peak generation","gas","gas_peak_CC",2085,45,"gas (CC) (seawater)"
"2506","peak generation","gas","gas_peak_CC",2085,45,"gas (CC) (recirculating)"
"2507","peak generation","gas","gas_peak_CC",2085,45,"gas (CC) (cooling pond)"
"2508","peak generation","gas","gas_peak_CC",2085,45,"gas (CC) (dry cooling)"
"2509","peak generation","gas","gas_peak_CC_CCS",2085,45,"gas (CC CCS) (once through)"
"2510","peak generation","gas","gas_peak_CC_CCS",2085,45,"gas (CC CCS) (seawater)"
"2511","peak generation","gas","gas_peak_CC_CCS",2085,45,"gas (CC CCS) (recirculating)"
"2512","peak generation","gas","gas_peak_CC_CCS",2085,45,"gas (CC CCS) (dry cooling)"
"2513","peak generation","refined liquids","refined liquids_peak_steam/CT",2085,45,"refined liquids (steam/CT) (once through)"
"2514","peak generation","refined liquids","refined liquids_peak_steam/CT",2085,45,"refined liquids (steam/CT) (seawater)"
"2515","peak generation","refined liquids","refined liquids_peak_steam/CT",2085,45,"refined liquids (steam/CT) (recirculating)"
"2516","peak generation","refined liquids","refined liquids_peak_steam/CT",2085,45,"refined liquids (steam/CT) (cooling pond)"
"2517","peak generation","refined liquids","refined liquids_peak_steam/CT",2085,45,"refined liquids (steam/CT) (dry cooling)"
"2518","peak generation","refined liquids","refined liquids_peak_CC",2085,45,"refined liquids (CC) (once through)"
"2519","peak generation","refined liquids","refined liquids_peak_CC",2085,45,"refined liquids (CC) (seawater)"
"2520","peak generation","refined liquids","refined liquids_peak_CC",2085,45,"refined liquids (CC) (recirculating)"
"2521","peak generation","refined liquids","refined liquids_peak_CC",2085,45,"refined liquids (CC) (dry cooling)"
"2522","peak generation","refined liquids","refined liquids_peak_CC_CCS",2085,45,"refined liquids (CC CCS) (once through)"
"2523","peak generation","refined liquids","refined liquids_peak_CC_CCS",2085,45,"refined liquids (CC CCS) (seawater)"
"2524","peak generation","refined liquids","refined liquids_peak_CC_CCS",2085,45,"refined liquids (CC CCS) (recirculating)"
"2525","peak generation","refined liquids","refined liquids_peak_CC_CCS",2085,45,"refined liquids (CC CCS) (dry cooling)"
"2526","peak generation","grid_storage","battery",2085,15,"grid_storage"
"2527","peak generation","coal","coal_peak_conv pul",2090,60,"coal (conv pul) (once through)"
"2528","peak generation","coal","coal_peak_conv pul",2090,60,"coal (conv pul) (seawater)"
"2529","peak generation","coal","coal_peak_conv pul",2090,60,"coal (conv pul) (recirculating)"
"2530","peak generation","coal","coal_peak_conv pul",2090,60,"coal (conv pul) (cooling pond)"
"2531","peak generation","coal","coal_peak_conv pul",2090,60,"coal (conv pul) (dry cooling)"
"2532","peak generation","gas","gas_peak_steam/CT",2090,45,"gas (steam/CT) (once through)"
"2533","peak generation","gas","gas_peak_steam/CT",2090,45,"gas (steam/CT) (seawater)"
"2534","peak generation","gas","gas_peak_steam/CT",2090,45,"gas (steam/CT) (recirculating)"
"2535","peak generation","gas","gas_peak_steam/CT",2090,45,"gas (steam/CT) (cooling pond)"
"2536","peak generation","gas","gas_peak_steam/CT",2090,45,"gas (steam/CT) (dry cooling)"
"2537","peak generation","gas","gas_peak_CC",2090,45,"gas (CC) (once through)"
"2538","peak generation","gas","gas_peak_CC",2090,45,"gas (CC) (seawater)"
"2539","peak generation","gas","gas_peak_CC",2090,45,"gas (CC) (recirculating)"
"2540","peak generation","gas","gas_peak_CC",2090,45,"gas (CC) (cooling pond)"
"2541","peak generation","gas","gas_peak_CC",2090,45,"gas (CC) (dry cooling)"
"2542","peak generation","gas","gas_peak_CC_CCS",2090,45,"gas (CC CCS) (once through)"
"2543","peak generation","gas","gas_peak_CC_CCS",2090,45,"gas (CC CCS) (seawater)"
"2544","peak generation","gas","gas_peak_CC_CCS",2090,45,"gas (CC CCS) (recirculating)"
"2545","peak generation","gas","gas_peak_CC_CCS",2090,45,"gas (CC CCS) (dry cooling)"
"2546","peak generation","refined liquids","refined liquids_peak_steam/CT",2090,45,"refined liquids (steam/CT) (once through)"
"2547","peak generation","refined liquids","refined liquids_peak_steam/CT",2090,45,"refined liquids (steam/CT) (seawater)"
"2548","peak generation","refined liquids","refined liquids_peak_steam/CT",2090,45,"refined liquids (steam/CT) (recirculating)"
"2549","peak generation","refined liquids","refined liquids_peak_steam/CT",2090,45,"refined liquids (steam/CT) (cooling pond)"
"2550","peak generation","refined liquids","refined liquids_peak_steam/CT",2090,45,"refined liquids (steam/CT) (dry cooling)"
"2551","peak generation","refined liquids","refined liquids_peak_CC",2090,45,"refined liquids (CC) (once through)"
"2552","peak generation","refined liquids","refined liquids_peak_CC",2090,45,"refined liquids (CC) (seawater)"
"2553","peak generation","refined liquids","refined liquids_peak_CC",2090,45,"refined liquids (CC) (recirculating)"
"2554","peak generation","refined liquids","refined liquids_peak_CC",2090,45,"refined liquids (CC) (dry cooling)"
"2555","peak generation","refined liquids","refined liquids_peak_CC_CCS",2090,45,"refined liquids (CC CCS) (once through)"
"2556","peak generation","refined liquids","refined liquids_peak_CC_CCS",2090,45,"refined liquids (CC CCS) (seawater)"
"2557","peak generation","refined liquids","refined liquids_peak_CC_CCS",2090,45,"refined liquids (CC CCS) (recirculating)"
"2558","peak generation","refined liquids","refined liquids_peak_CC_CCS",2090,45,"refined liquids (CC CCS) (dry cooling)"
"2559","peak generation","grid_storage","battery",2090,15,"grid_storage"
"2560","peak generation","coal","coal_peak_conv pul",2095,60,"coal (conv pul) (once through)"
"2561","peak generation","coal","coal_peak_conv pul",2095,60,"coal (conv pul) (seawater)"
"2562","peak generation","coal","coal_peak_conv pul",2095,60,"coal (conv pul) (recirculating)"
"2563","peak generation","coal","coal_peak_conv pul",2095,60,"coal (conv pul) (cooling pond)"
"2564","peak generation","coal","coal_peak_conv pul",2095,60,"coal (conv pul) (dry cooling)"
"2565","peak generation","gas","gas_peak_steam/CT",2095,45,"gas (steam/CT) (once through)"
"2566","peak generation","gas","gas_peak_steam/CT",2095,45,"gas (steam/CT) (seawater)"
"2567","peak generation","gas","gas_peak_steam/CT",2095,45,"gas (steam/CT) (recirculating)"
"2568","peak generation","gas","gas_peak_steam/CT",2095,45,"gas (steam/CT) (cooling pond)"
"2569","peak generation","gas","gas_peak_steam/CT",2095,45,"gas (steam/CT) (dry cooling)"
"2570","peak generation","gas","gas_peak_CC",2095,45,"gas (CC) (once through)"
"2571","peak generation","gas","gas_peak_CC",2095,45,"gas (CC) (seawater)"
"2572","peak generation","gas","gas_peak_CC",2095,45,"gas (CC) (recirculating)"
"2573","peak generation","gas","gas_peak_CC",2095,45,"gas (CC) (cooling pond)"
"2574","peak generation","gas","gas_peak_CC",2095,45,"gas (CC) (dry cooling)"
"2575","peak generation","gas","gas_peak_CC_CCS",2095,45,"gas (CC CCS) (once through)"
"2576","peak generation","gas","gas_peak_CC_CCS",2095,45,"gas (CC CCS) (seawater)"
"2577","peak generation","gas","gas_peak_CC_CCS",2095,45,"gas (CC CCS) (recirculating)"
"2578","peak generation","gas","gas_peak_CC_CCS",2095,45,"gas (CC CCS) (dry cooling)"
"2579","peak generation","refined liquids","refined liquids_peak_steam/CT",2095,45,"refined liquids (steam/CT) (once through)"
"2580","peak generation","refined liquids","refined liquids_peak_steam/CT",2095,45,"refined liquids (steam/CT) (seawater)"
"2581","peak generation","refined liquids","refined liquids_peak_steam/CT",2095,45,"refined liquids (steam/CT) (recirculating)"
"2582","peak generation","refined liquids","refined liquids_peak_steam/CT",2095,45,"refined liquids (steam/CT) (cooling pond)"
"2583","peak generation","refined liquids","refined liquids_peak_steam/CT",2095,45,"refined liquids (steam/CT) (dry cooling)"
"2584","peak generation","refined liquids","refined liquids_peak_CC",2095,45,"refined liquids (CC) (once through)"
"2585","peak generation","refined liquids","refined liquids_peak_CC",2095,45,"refined liquids (CC) (seawater)"
"2586","peak generation","refined liquids","refined liquids_peak_CC",2095,45,"refined liquids (CC) (recirculating)"
"2587","peak generation","refined liquids","refined liquids_peak_CC",2095,45,"refined liquids (CC) (dry cooling)"
"2588","peak generation","refined liquids","refined liquids_peak_CC_CCS",2095,45,"refined liquids (CC CCS) (once through)"
"2589","peak generation","refined liquids","refined liquids_peak_CC_CCS",2095,45,"refined liquids (CC CCS) (seawater)"
"2590","peak generation","refined liquids","refined liquids_peak_CC_CCS",2095,45,"refined liquids (CC CCS) (recirculating)"
"2591","peak generation","refined liquids","refined liquids_peak_CC_CCS",2095,45,"refined liquids (CC CCS) (dry cooling)"
"2592","peak generation","grid_storage","battery",2095,15,"grid_storage"
"2593","peak generation","coal","coal_peak_conv pul",2100,60,"coal (conv pul) (once through)"
"2594","peak generation","coal","coal_peak_conv pul",2100,60,"coal (conv pul) (seawater)"
"2595","peak generation","coal","coal_peak_conv pul",2100,60,"coal (conv pul) (recirculating)"
"2596","peak generation","coal","coal_peak_conv pul",2100,60,"coal (conv pul) (cooling pond)"
"2597","peak generation","coal","coal_peak_conv pul",2100,60,"coal (conv pul) (dry cooling)"
"2598","peak generation","gas","gas_peak_steam/CT",2100,45,"gas (steam/CT) (once through)"
"2599","peak generation","gas","gas_peak_steam/CT",2100,45,"gas (steam/CT) (seawater)"
"2600","peak generation","gas","gas_peak_steam/CT",2100,45,"gas (steam/CT) (recirculating)"
"2601","peak generation","gas","gas_peak_steam/CT",2100,45,"gas (steam/CT) (cooling pond)"
"2602","peak generation","gas","gas_peak_steam/CT",2100,45,"gas (steam/CT) (dry cooling)"
"2603","peak generation","gas","gas_peak_CC",2100,45,"gas (CC) (once through)"
"2604","peak generation","gas","gas_peak_CC",2100,45,"gas (CC) (seawater)"
"2605","peak generation","gas","gas_peak_CC",2100,45,"gas (CC) (recirculating)"
"2606","peak generation","gas","gas_peak_CC",2100,45,"gas (CC) (cooling pond)"
"2607","peak generation","gas","gas_peak_CC",2100,45,"gas (CC) (dry cooling)"
"2608","peak generation","gas","gas_peak_CC_CCS",2100,45,"gas (CC CCS) (once through)"
"2609","peak generation","gas","gas_peak_CC_CCS",2100,45,"gas (CC CCS) (seawater)"
"2610","peak generation","gas","gas_peak_CC_CCS",2100,45,"gas (CC CCS) (recirculating)"
"2611","peak generation","gas","gas_peak_CC_CCS",2100,45,"gas (CC CCS) (dry cooling)"
"2612","peak generation","refined liquids","refined liquids_peak_steam/CT",2100,45,"refined liquids (steam/CT) (once through)"
"2613","peak generation","refined liquids","refined liquids_peak_steam/CT",2100,45,"refined liquids (steam/CT) (seawater)"
"2614","peak generation","refined liquids","refined liquids_peak_steam/CT",2100,45,"refined liquids (steam/CT) (recirculating)"
"2615","peak generation","refined liquids","refined liquids_peak_steam/CT",2100,45,"refined liquids (steam/CT) (cooling pond)"
"2616","peak generation","refined liquids","refined liquids_peak_steam/CT",2100,45,"refined liquids (steam/CT) (dry cooling)"
"2617","peak generation","refined liquids","refined liquids_peak_CC",2100,45,"refined liquids (CC) (once through)"
"2618","peak generation","refined liquids","refined liquids_peak_CC",2100,45,"refined liquids (CC) (seawater)"
"2619","peak generation","refined liquids","refined liquids_peak_CC",2100,45,"refined liquids (CC) (recirculating)"
"2620","peak generation","refined liquids","refined liquids_peak_CC",2100,45,"refined liquids (CC) (dry cooling)"
"2621","peak generation","refined liquids","refined liquids_peak_CC_CCS",2100,45,"refined liquids (CC CCS) (once through)"
"2622","peak generation","refined liquids","refined liquids_peak_CC_CCS",2100,45,"refined liquids (CC CCS) (seawater)"
"2623","peak generation","refined liquids","refined liquids_peak_CC_CCS",2100,45,"refined liquids (CC CCS) (recirculating)"
"2624","peak generation","refined liquids","refined liquids_peak_CC_CCS",2100,45,"refined liquids (CC CCS) (dry cooling)"
"2625","peak generation","grid_storage","battery",2100,15,"grid_storage"
"2626","subpeak generation","coal","coal_subpeak_conv pul",2020,60,"coal (conv pul) (once through)"
"2627","subpeak generation","coal","coal_subpeak_conv pul",2020,60,"coal (conv pul) (seawater)"
"2628","subpeak generation","coal","coal_subpeak_conv pul",2020,60,"coal (conv pul) (recirculating)"
"2629","subpeak generation","coal","coal_subpeak_conv pul",2020,60,"coal (conv pul) (cooling pond)"
"2630","subpeak generation","coal","coal_subpeak_conv pul",2020,60,"coal (conv pul) (dry cooling)"
"2631","subpeak generation","gas","gas_subpeak_steam/CT",2020,45,"gas (steam/CT) (once through)"
"2632","subpeak generation","gas","gas_subpeak_steam/CT",2020,45,"gas (steam/CT) (seawater)"
"2633","subpeak generation","gas","gas_subpeak_steam/CT",2020,45,"gas (steam/CT) (recirculating)"
"2634","subpeak generation","gas","gas_subpeak_steam/CT",2020,45,"gas (steam/CT) (cooling pond)"
"2635","subpeak generation","gas","gas_subpeak_steam/CT",2020,45,"gas (steam/CT) (dry cooling)"
"2636","subpeak generation","gas","gas_subpeak_CC",2020,45,"gas (CC) (once through)"
"2637","subpeak generation","gas","gas_subpeak_CC",2020,45,"gas (CC) (seawater)"
"2638","subpeak generation","gas","gas_subpeak_CC",2020,45,"gas (CC) (recirculating)"
"2639","subpeak generation","gas","gas_subpeak_CC",2020,45,"gas (CC) (cooling pond)"
"2640","subpeak generation","gas","gas_subpeak_CC",2020,45,"gas (CC) (dry cooling)"
"2641","subpeak generation","gas","gas_subpeak_CC_CCS",2020,45,"gas (CC CCS) (once through)"
"2642","subpeak generation","gas","gas_subpeak_CC_CCS",2020,45,"gas (CC CCS) (seawater)"
"2643","subpeak generation","gas","gas_subpeak_CC_CCS",2020,45,"gas (CC CCS) (recirculating)"
"2644","subpeak generation","gas","gas_subpeak_CC_CCS",2020,45,"gas (CC CCS) (dry cooling)"
"2645","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2020,45,"refined liquids (steam/CT) (once through)"
"2646","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2020,45,"refined liquids (steam/CT) (seawater)"
"2647","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2020,45,"refined liquids (steam/CT) (recirculating)"
"2648","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2020,45,"refined liquids (steam/CT) (cooling pond)"
"2649","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2020,45,"refined liquids (steam/CT) (dry cooling)"
"2650","subpeak generation","refined liquids","refined liquids_subpeak_CC",2020,45,"refined liquids (CC) (once through)"
"2651","subpeak generation","refined liquids","refined liquids_subpeak_CC",2020,45,"refined liquids (CC) (seawater)"
"2652","subpeak generation","refined liquids","refined liquids_subpeak_CC",2020,45,"refined liquids (CC) (recirculating)"
"2653","subpeak generation","refined liquids","refined liquids_subpeak_CC",2020,45,"refined liquids (CC) (dry cooling)"
"2654","subpeak generation","refined liquids","refined liquids_subpeak_CC_CCS",2020,45,"refined liquids (CC CCS) (once through)"
"2655","subpeak generation","refined liquids","refined liquids_subpeak_CC_CCS",2020,45,"refined liquids (CC CCS) (seawater)"
"2656","subpeak generation","refined liquids","refined liquids_subpeak_CC_CCS",2020,45,"refined liquids (CC CCS) (recirculating)"
"2657","subpeak generation","refined liquids","refined liquids_subpeak_CC_CCS",2020,45,"refined liquids (CC CCS) (dry cooling)"
"2658","subpeak generation","coal","coal_subpeak_conv pul",2025,60,"coal (conv pul) (once through)"
"2659","subpeak generation","coal","coal_subpeak_conv pul",2025,60,"coal (conv pul) (seawater)"
"2660","subpeak generation","coal","coal_subpeak_conv pul",2025,60,"coal (conv pul) (recirculating)"
"2661","subpeak generation","coal","coal_subpeak_conv pul",2025,60,"coal (conv pul) (cooling pond)"
"2662","subpeak generation","coal","coal_subpeak_conv pul",2025,60,"coal (conv pul) (dry cooling)"
"2663","subpeak generation","gas","gas_subpeak_steam/CT",2025,45,"gas (steam/CT) (once through)"
"2664","subpeak generation","gas","gas_subpeak_steam/CT",2025,45,"gas (steam/CT) (seawater)"
"2665","subpeak generation","gas","gas_subpeak_steam/CT",2025,45,"gas (steam/CT) (recirculating)"
"2666","subpeak generation","gas","gas_subpeak_steam/CT",2025,45,"gas (steam/CT) (cooling pond)"
"2667","subpeak generation","gas","gas_subpeak_steam/CT",2025,45,"gas (steam/CT) (dry cooling)"
"2668","subpeak generation","gas","gas_subpeak_CC",2025,45,"gas (CC) (once through)"
"2669","subpeak generation","gas","gas_subpeak_CC",2025,45,"gas (CC) (seawater)"
"2670","subpeak generation","gas","gas_subpeak_CC",2025,45,"gas (CC) (recirculating)"
"2671","subpeak generation","gas","gas_subpeak_CC",2025,45,"gas (CC) (cooling pond)"
"2672","subpeak generation","gas","gas_subpeak_CC",2025,45,"gas (CC) (dry cooling)"
"2673","subpeak generation","gas","gas_subpeak_CC_CCS",2025,45,"gas (CC CCS) (once through)"
"2674","subpeak generation","gas","gas_subpeak_CC_CCS",2025,45,"gas (CC CCS) (seawater)"
"2675","subpeak generation","gas","gas_subpeak_CC_CCS",2025,45,"gas (CC CCS) (recirculating)"
"2676","subpeak generation","gas","gas_subpeak_CC_CCS",2025,45,"gas (CC CCS) (dry cooling)"
"2677","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2025,45,"refined liquids (steam/CT) (once through)"
"2678","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2025,45,"refined liquids (steam/CT) (seawater)"
"2679","subpeak generation","refined liquids","refined liquids_subpeak_steam/CT",2025,45,"refined liquids (steam/CT) (recirculating)"
