"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"4241","MS","base load generation","wind","wind_base_storage",2025,0.27
"4242","MT","base load generation","wind","wind_base_storage",2025,0.36
"4243","NC","base load generation","wind","wind_base_storage",2025,0.35
"4244","ND","base load generation","wind","wind_base_storage",2025,0.34
"4245","NE","base load generation","wind","wind_base_storage",2025,0.36
"4246","NH","base load generation","wind","wind_base_storage",2025,0.38
"4247","NJ","base load generation","wind","wind_base_storage",2025,0.33
"4248","NM","base load generation","wind","wind_base_storage",2025,0.35
"4249","NV","base load generation","wind","wind_base_storage",2025,0.25
"4250","NY","base load generation","wind","wind_base_storage",2025,0.38
"4251","OH","base load generation","wind","wind_base_storage",2025,0.34
"4252","OK","base load generation","wind","wind_base_storage",2025,0.36
"4253","OR","base load generation","wind","wind_base_storage",2025,0.4
"4254","PA","base load generation","wind","wind_base_storage",2025,0.34
"4255","RI","base load generation","wind","wind_base_storage",2025,0.34
"4256","SC","base load generation","wind","wind_base_storage",2025,0.25
"4257","SD","base load generation","wind","wind_base_storage",2025,0.36
"4258","TN","base load generation","wind","wind_base_storage",2025,0.26
"4259","TX","base load generation","wind","wind_base_storage",2025,0.38
"4260","UT","base load generation","wind","wind_base_storage",2025,0.25
"4261","VA","base load generation","wind","wind_base_storage",2025,0.35
"4262","VT","base load generation","wind","wind_base_storage",2025,0.32
"4263","WA","base load generation","wind","wind_base_storage",2025,0.44
"4264","WI","base load generation","wind","wind_base_storage",2025,0.44
"4265","WV","base load generation","wind","wind_base_storage",2025,0.29
"4266","WY","base load generation","wind","wind_base_storage",2025,0.35
"4267","AK","base load generation","wind","wind_base_storage",2030,0.45
"4268","AL","base load generation","wind","wind_base_storage",2030,0.31
"4269","AR","base load generation","wind","wind_base_storage",2030,0.3
"4270","AZ","base load generation","wind","wind_base_storage",2030,0.26
"4271","CA","base load generation","wind","wind_base_storage",2030,0.44
"4272","CO","base load generation","wind","wind_base_storage",2030,0.34
"4273","CT","base load generation","wind","wind_base_storage",2030,0.44
"4274","DE","base load generation","wind","wind_base_storage",2030,0.33
"4275","FL","base load generation","wind","wind_base_storage",2030,0.38
"4276","GA","base load generation","wind","wind_base_storage",2030,0.24
"4277","HI","base load generation","wind","wind_base_storage",2030,0.29
"4278","IA","base load generation","wind","wind_base_storage",2030,0.33
"4279","ID","base load generation","wind","wind_base_storage",2030,0.26
"4280","IL","base load generation","wind","wind_base_storage",2030,0.38
"4281","IN","base load generation","wind","wind_base_storage",2030,0.32
"4282","KS","base load generation","wind","wind_base_storage",2030,0.35
"4283","KY","base load generation","wind","wind_base_storage",2030,0.26
"4284","LA","base load generation","wind","wind_base_storage",2030,0.41
"4285","MA","base load generation","wind","wind_base_storage",2030,0.44
"4286","MD","base load generation","wind","wind_base_storage",2030,0.37
"4287","ME","base load generation","wind","wind_base_storage",2030,0.41
"4288","MI","base load generation","wind","wind_base_storage",2030,0.45
"4289","MN","base load generation","wind","wind_base_storage",2030,0.45
"4290","MO","base load generation","wind","wind_base_storage",2030,0.31
"4291","MS","base load generation","wind","wind_base_storage",2030,0.27
"4292","MT","base load generation","wind","wind_base_storage",2030,0.36
"4293","NC","base load generation","wind","wind_base_storage",2030,0.35
"4294","ND","base load generation","wind","wind_base_storage",2030,0.34
"4295","NE","base load generation","wind","wind_base_storage",2030,0.36
"4296","NH","base load generation","wind","wind_base_storage",2030,0.38
"4297","NJ","base load generation","wind","wind_base_storage",2030,0.33
"4298","NM","base load generation","wind","wind_base_storage",2030,0.35
"4299","NV","base load generation","wind","wind_base_storage",2030,0.25
"4300","NY","base load generation","wind","wind_base_storage",2030,0.38
"4301","OH","base load generation","wind","wind_base_storage",2030,0.34
"4302","OK","base load generation","wind","wind_base_storage",2030,0.36
"4303","OR","base load generation","wind","wind_base_storage",2030,0.4
"4304","PA","base load generation","wind","wind_base_storage",2030,0.34
"4305","RI","base load generation","wind","wind_base_storage",2030,0.34
"4306","SC","base load generation","wind","wind_base_storage",2030,0.25
"4307","SD","base load generation","wind","wind_base_storage",2030,0.36
"4308","TN","base load generation","wind","wind_base_storage",2030,0.26
"4309","TX","base load generation","wind","wind_base_storage",2030,0.38
"4310","UT","base load generation","wind","wind_base_storage",2030,0.25
"4311","VA","base load generation","wind","wind_base_storage",2030,0.35
"4312","VT","base load generation","wind","wind_base_storage",2030,0.32
"4313","WA","base load generation","wind","wind_base_storage",2030,0.44
"4314","WI","base load generation","wind","wind_base_storage",2030,0.44
"4315","WV","base load generation","wind","wind_base_storage",2030,0.29
"4316","WY","base load generation","wind","wind_base_storage",2030,0.35
"4317","AK","base load generation","wind","wind_base_storage",2035,0.45
"4318","AL","base load generation","wind","wind_base_storage",2035,0.31
"4319","AR","base load generation","wind","wind_base_storage",2035,0.3
"4320","AZ","base load generation","wind","wind_base_storage",2035,0.26
"4321","CA","base load generation","wind","wind_base_storage",2035,0.44
"4322","CO","base load generation","wind","wind_base_storage",2035,0.34
"4323","CT","base load generation","wind","wind_base_storage",2035,0.44
"4324","DE","base load generation","wind","wind_base_storage",2035,0.33
"4325","FL","base load generation","wind","wind_base_storage",2035,0.38
"4326","GA","base load generation","wind","wind_base_storage",2035,0.24
"4327","HI","base load generation","wind","wind_base_storage",2035,0.29
"4328","IA","base load generation","wind","wind_base_storage",2035,0.33
"4329","ID","base load generation","wind","wind_base_storage",2035,0.26
"4330","IL","base load generation","wind","wind_base_storage",2035,0.38
"4331","IN","base load generation","wind","wind_base_storage",2035,0.32
"4332","KS","base load generation","wind","wind_base_storage",2035,0.35
"4333","KY","base load generation","wind","wind_base_storage",2035,0.26
"4334","LA","base load generation","wind","wind_base_storage",2035,0.41
"4335","MA","base load generation","wind","wind_base_storage",2035,0.44
"4336","MD","base load generation","wind","wind_base_storage",2035,0.37
"4337","ME","base load generation","wind","wind_base_storage",2035,0.41
"4338","MI","base load generation","wind","wind_base_storage",2035,0.45
"4339","MN","base load generation","wind","wind_base_storage",2035,0.45
"4340","MO","base load generation","wind","wind_base_storage",2035,0.31
"4341","MS","base load generation","wind","wind_base_storage",2035,0.27
"4342","MT","base load generation","wind","wind_base_storage",2035,0.36
"4343","NC","base load generation","wind","wind_base_storage",2035,0.35
"4344","ND","base load generation","wind","wind_base_storage",2035,0.34
"4345","NE","base load generation","wind","wind_base_storage",2035,0.36
"4346","NH","base load generation","wind","wind_base_storage",2035,0.38
"4347","NJ","base load generation","wind","wind_base_storage",2035,0.33
"4348","NM","base load generation","wind","wind_base_storage",2035,0.35
"4349","NV","base load generation","wind","wind_base_storage",2035,0.25
"4350","NY","base load generation","wind","wind_base_storage",2035,0.38
"4351","OH","base load generation","wind","wind_base_storage",2035,0.34
"4352","OK","base load generation","wind","wind_base_storage",2035,0.36
"4353","OR","base load generation","wind","wind_base_storage",2035,0.4
"4354","PA","base load generation","wind","wind_base_storage",2035,0.34
"4355","RI","base load generation","wind","wind_base_storage",2035,0.34
"4356","SC","base load generation","wind","wind_base_storage",2035,0.25
"4357","SD","base load generation","wind","wind_base_storage",2035,0.36
"4358","TN","base load generation","wind","wind_base_storage",2035,0.26
"4359","TX","base load generation","wind","wind_base_storage",2035,0.38
"4360","UT","base load generation","wind","wind_base_storage",2035,0.25
"4361","VA","base load generation","wind","wind_base_storage",2035,0.35
"4362","VT","base load generation","wind","wind_base_storage",2035,0.32
"4363","WA","base load generation","wind","wind_base_storage",2035,0.44
"4364","WI","base load generation","wind","wind_base_storage",2035,0.44
"4365","WV","base load generation","wind","wind_base_storage",2035,0.29
"4366","WY","base load generation","wind","wind_base_storage",2035,0.35
"4367","AK","base load generation","wind","wind_base_storage",2040,0.45
"4368","AL","base load generation","wind","wind_base_storage",2040,0.31
"4369","AR","base load generation","wind","wind_base_storage",2040,0.3
"4370","AZ","base load generation","wind","wind_base_storage",2040,0.26
"4371","CA","base load generation","wind","wind_base_storage",2040,0.44
"4372","CO","base load generation","wind","wind_base_storage",2040,0.34
"4373","CT","base load generation","wind","wind_base_storage",2040,0.44
"4374","DE","base load generation","wind","wind_base_storage",2040,0.33
"4375","FL","base load generation","wind","wind_base_storage",2040,0.38
"4376","GA","base load generation","wind","wind_base_storage",2040,0.24
"4377","HI","base load generation","wind","wind_base_storage",2040,0.29
"4378","IA","base load generation","wind","wind_base_storage",2040,0.33
"4379","ID","base load generation","wind","wind_base_storage",2040,0.26
"4380","IL","base load generation","wind","wind_base_storage",2040,0.38
"4381","IN","base load generation","wind","wind_base_storage",2040,0.32
"4382","KS","base load generation","wind","wind_base_storage",2040,0.35
"4383","KY","base load generation","wind","wind_base_storage",2040,0.26
"4384","LA","base load generation","wind","wind_base_storage",2040,0.41
"4385","MA","base load generation","wind","wind_base_storage",2040,0.44
"4386","MD","base load generation","wind","wind_base_storage",2040,0.37
"4387","ME","base load generation","wind","wind_base_storage",2040,0.41
"4388","MI","base load generation","wind","wind_base_storage",2040,0.45
"4389","MN","base load generation","wind","wind_base_storage",2040,0.45
"4390","MO","base load generation","wind","wind_base_storage",2040,0.31
"4391","MS","base load generation","wind","wind_base_storage",2040,0.27
"4392","MT","base load generation","wind","wind_base_storage",2040,0.36
"4393","NC","base load generation","wind","wind_base_storage",2040,0.35
"4394","ND","base load generation","wind","wind_base_storage",2040,0.34
"4395","NE","base load generation","wind","wind_base_storage",2040,0.36
"4396","NH","base load generation","wind","wind_base_storage",2040,0.38
"4397","NJ","base load generation","wind","wind_base_storage",2040,0.33
"4398","NM","base load generation","wind","wind_base_storage",2040,0.35
"4399","NV","base load generation","wind","wind_base_storage",2040,0.25
"4400","NY","base load generation","wind","wind_base_storage",2040,0.38
"4401","OH","base load generation","wind","wind_base_storage",2040,0.34
"4402","OK","base load generation","wind","wind_base_storage",2040,0.36
"4403","OR","base load generation","wind","wind_base_storage",2040,0.4
"4404","PA","base load generation","wind","wind_base_storage",2040,0.34
"4405","RI","base load generation","wind","wind_base_storage",2040,0.34
"4406","SC","base load generation","wind","wind_base_storage",2040,0.25
"4407","SD","base load generation","wind","wind_base_storage",2040,0.36
"4408","TN","base load generation","wind","wind_base_storage",2040,0.26
"4409","TX","base load generation","wind","wind_base_storage",2040,0.38
"4410","UT","base load generation","wind","wind_base_storage",2040,0.25
"4411","VA","base load generation","wind","wind_base_storage",2040,0.35
"4412","VT","base load generation","wind","wind_base_storage",2040,0.32
"4413","WA","base load generation","wind","wind_base_storage",2040,0.44
"4414","WI","base load generation","wind","wind_base_storage",2040,0.44
"4415","WV","base load generation","wind","wind_base_storage",2040,0.29
"4416","WY","base load generation","wind","wind_base_storage",2040,0.35
"4417","AK","base load generation","wind","wind_base_storage",2045,0.45
"4418","AL","base load generation","wind","wind_base_storage",2045,0.31
"4419","AR","base load generation","wind","wind_base_storage",2045,0.3
"4420","AZ","base load generation","wind","wind_base_storage",2045,0.26
"4421","CA","base load generation","wind","wind_base_storage",2045,0.44
"4422","CO","base load generation","wind","wind_base_storage",2045,0.34
"4423","CT","base load generation","wind","wind_base_storage",2045,0.44
