"","sector.name","subsector.name0","subsector.name","year","technology","input.capital","capital.overnight","fixed.charge.rate"
"249","base load generation","coal","coal_base_conv pul 1986-1990",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"250","base load generation","coal","coal_base_conv pul 1986-1990",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"251","base load generation","coal","coal_base_conv pul 1986-1990",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"252","base load generation","coal","coal_base_conv pul 1986-1990",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"253","base load generation","coal","coal_base_conv pul 1986-1990",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"254","base load generation","coal","coal_base_conv pul 1991-1995",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"255","base load generation","coal","coal_base_conv pul 1991-1995",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"256","base load generation","coal","coal_base_conv pul 1991-1995",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"257","base load generation","coal","coal_base_conv pul 1991-1995",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"258","base load generation","coal","coal_base_conv pul 1991-1995",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"259","base load generation","coal","coal_base_conv pul 1996-2000",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"260","base load generation","coal","coal_base_conv pul 1996-2000",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"261","base load generation","coal","coal_base_conv pul 1996-2000",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"262","base load generation","coal","coal_base_conv pul 1996-2000",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"263","base load generation","coal","coal_base_conv pul 1996-2000",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"264","base load generation","coal","coal_base_conv pul 2001-2005",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"265","base load generation","coal","coal_base_conv pul 2001-2005",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"266","base load generation","coal","coal_base_conv pul 2001-2005",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"267","base load generation","coal","coal_base_conv pul 2001-2005",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"268","base load generation","coal","coal_base_conv pul 2001-2005",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"269","base load generation","coal","coal_base_conv pul 2006-2010",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"270","base load generation","coal","coal_base_conv pul 2006-2010",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"271","base load generation","coal","coal_base_conv pul 2006-2010",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"272","base load generation","coal","coal_base_conv pul 2006-2010",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"273","base load generation","coal","coal_base_conv pul 2006-2010",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"274","base load generation","coal","coal_base_conv pul 2011-2015",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"275","base load generation","coal","coal_base_conv pul 2011-2015",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"276","base load generation","coal","coal_base_conv pul 2011-2015",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"277","base load generation","coal","coal_base_conv pul 2011-2015",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"278","base load generation","coal","coal_base_conv pul 2011-2015",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"279","base load generation","coal","coal_base_conv pul before 1950",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"280","base load generation","coal","coal_base_conv pul before 1950",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"281","base load generation","coal","coal_base_conv pul before 1950",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"282","base load generation","coal","coal_base_conv pul before 1950",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"283","base load generation","coal","coal_base_conv pul before 1950",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"284","base load generation","coal","coal_base_conv pul_retire_2020",1990,"coal (conv pul) (once through)","cooling system",6,0.15
"285","base load generation","coal","coal_base_conv pul_retire_2020",1990,"coal (conv pul) (seawater)","cooling system",6,0.15
"286","base load generation","coal","coal_base_conv pul_retire_2020",1990,"coal (conv pul) (recirculating)","cooling system",10,0.15
"287","base load generation","coal","coal_base_conv pul_retire_2020",1990,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"288","base load generation","coal","coal_base_conv pul_retire_2020",1990,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"289","base load generation","biomass","biomass_base_conv",2005,"biomass (conv) (once through)","cooling system",6,0.15
"290","base load generation","biomass","biomass_base_conv",2005,"biomass (conv) (seawater)","cooling system",6,0.15
"291","base load generation","biomass","biomass_base_conv",2005,"biomass (conv) (recirculating)","cooling system",10,0.15
"292","base load generation","biomass","biomass_base_conv",2005,"biomass (conv) (cooling pond)","cooling system",9,0.15
"293","base load generation","biomass","biomass_base_conv",2005,"biomass (conv) (dry cooling)","cooling system",62,0.15
"294","base load generation","biomass","biomass_base_conv_CCS",2005,"biomass (conv CCS) (once through)","cooling system",6,0.15
"295","base load generation","biomass","biomass_base_conv_CCS",2005,"biomass (conv CCS) (seawater)","cooling system",6,0.15
"296","base load generation","biomass","biomass_base_conv_CCS",2005,"biomass (conv CCS) (recirculating)","cooling system",10,0.15
"297","base load generation","biomass","biomass_base_conv_CCS",2005,"biomass (conv CCS) (dry cooling)","cooling system",62,0.15
"298","base load generation","biomass","biomass_base_IGCC",2005,"biomass (IGCC) (once through)","cooling system",6,0.15
"299","base load generation","biomass","biomass_base_IGCC",2005,"biomass (IGCC) (seawater)","cooling system",6,0.15
"300","base load generation","biomass","biomass_base_IGCC",2005,"biomass (IGCC) (recirculating)","cooling system",10,0.15
"301","base load generation","biomass","biomass_base_IGCC",2005,"biomass (IGCC) (dry cooling)","cooling system",62,0.15
"302","base load generation","biomass","biomass_base_IGCC_CCS",2005,"biomass (IGCC CCS) (once through)","cooling system",6,0.15
"303","base load generation","biomass","biomass_base_IGCC_CCS",2005,"biomass (IGCC CCS) (seawater)","cooling system",6,0.15
"304","base load generation","biomass","biomass_base_IGCC_CCS",2005,"biomass (IGCC CCS) (recirculating)","cooling system",10,0.15
"305","base load generation","biomass","biomass_base_IGCC_CCS",2005,"biomass (IGCC CCS) (dry cooling)","cooling system",62,0.15
"306","base load generation","coal","coal_base_conv pul",2005,"coal (conv pul) (once through)","cooling system",6,0.15
"307","base load generation","coal","coal_base_conv pul",2005,"coal (conv pul) (seawater)","cooling system",6,0.15
"308","base load generation","coal","coal_base_conv pul",2005,"coal (conv pul) (recirculating)","cooling system",10,0.15
"309","base load generation","coal","coal_base_conv pul",2005,"coal (conv pul) (cooling pond)","cooling system",9,0.15
"310","base load generation","coal","coal_base_conv pul",2005,"coal (conv pul) (dry cooling)","cooling system",62,0.15
"311","base load generation","coal","coal_base_conv pul_CCS",2005,"coal (conv pul CCS) (once through)","cooling system",6,0.15
"312","base load generation","coal","coal_base_conv pul_CCS",2005,"coal (conv pul CCS) (seawater)","cooling system",6,0.15
"313","base load generation","coal","coal_base_conv pul_CCS",2005,"coal (conv pul CCS) (recirculating)","cooling system",10,0.15
"314","base load generation","coal","coal_base_conv pul_CCS",2005,"coal (conv pul CCS) (dry cooling)","cooling system",62,0.15
"315","base load generation","coal","coal_base_IGCC",2005,"coal (IGCC) (once through)","cooling system",6,0.15
"316","base load generation","coal","coal_base_IGCC",2005,"coal (IGCC) (seawater)","cooling system",6,0.15
"317","base load generation","coal","coal_base_IGCC",2005,"coal (IGCC) (recirculating)","cooling system",10,0.15
"318","base load generation","coal","coal_base_IGCC",2005,"coal (IGCC) (dry cooling)","cooling system",62,0.15
"319","base load generation","coal","coal_base_IGCC_CCS",2005,"coal (IGCC CCS) (once through)","cooling system",6,0.15
"320","base load generation","coal","coal_base_IGCC_CCS",2005,"coal (IGCC CCS) (seawater)","cooling system",6,0.15
"321","base load generation","coal","coal_base_IGCC_CCS",2005,"coal (IGCC CCS) (recirculating)","cooling system",10,0.15
"322","base load generation","coal","coal_base_IGCC_CCS",2005,"coal (IGCC CCS) (dry cooling)","cooling system",62,0.15
"323","base load generation","gas","gas_base_CC",2005,"gas (CC) (once through)","cooling system",6,0.15
"324","base load generation","gas","gas_base_CC",2005,"gas (CC) (seawater)","cooling system",6,0.15
"325","base load generation","gas","gas_base_CC",2005,"gas (CC) (recirculating)","cooling system",10,0.15
"326","base load generation","gas","gas_base_CC",2005,"gas (CC) (cooling pond)","cooling system",9,0.15
"327","base load generation","gas","gas_base_CC",2005,"gas (CC) (dry cooling)","cooling system",62,0.15
"328","base load generation","gas","gas_base_CC_CCS",2005,"gas (CC CCS) (once through)","cooling system",6,0.15
"329","base load generation","gas","gas_base_CC_CCS",2005,"gas (CC CCS) (seawater)","cooling system",6,0.15
"330","base load generation","gas","gas_base_CC_CCS",2005,"gas (CC CCS) (recirculating)","cooling system",10,0.15
"331","base load generation","gas","gas_base_CC_CCS",2005,"gas (CC CCS) (dry cooling)","cooling system",62,0.15
"332","base load generation","geothermal","geo_base",2005,"geothermal (recirculating)","cooling system",10,0.15
"333","base load generation","geothermal","geo_base",2005,"geothermal (dry_hybrid)","cooling system",62,0.15
"334","base load generation","nuclear","nuc_base_Gen II",2005,"Gen_II_LWR (once through)","cooling system",6,0.15
"335","base load generation","nuclear","nuc_base_Gen II",2005,"Gen_II_LWR (seawater)","cooling system",6,0.15
"336","base load generation","nuclear","nuc_base_Gen II",2005,"Gen_II_LWR (recirculating)","cooling system",10,0.15
"337","base load generation","nuclear","nuc_base_Gen II",2005,"Gen_II_LWR (cooling pond)","cooling system",9,0.15
"338","base load generation","nuclear","nuc_base_Gen III",2005,"Gen_III (once through)","cooling system",6,0.15
"339","base load generation","nuclear","nuc_base_Gen III",2005,"Gen_III (seawater)","cooling system",6,0.15
"340","base load generation","nuclear","nuc_base_Gen III",2005,"Gen_III (recirculating)","cooling system",10,0.15
"341","base load generation","nuclear","nuc_base_Gen III",2005,"Gen_III (cooling pond)","cooling system",9,0.15
"342","base load generation","refined liquids","refined liquids_base_steam/CT",2005,"refined liquids (steam/CT) (once through)","cooling system",6,0.15
"343","base load generation","refined liquids","refined liquids_base_steam/CT",2005,"refined liquids (steam/CT) (seawater)","cooling system",6,0.15
"344","base load generation","refined liquids","refined liquids_base_steam/CT",2005,"refined liquids (steam/CT) (recirculating)","cooling system",10,0.15
"345","base load generation","refined liquids","refined liquids_base_steam/CT",2005,"refined liquids (steam/CT) (cooling pond)","cooling system",9,0.15
"346","base load generation","refined liquids","refined liquids_base_steam/CT",2005,"refined liquids (steam/CT) (dry cooling)","cooling system",62,0.15
"347","base load generation","refined liquids","refined liquids_base_CC",2005,"refined liquids (CC) (once through)","cooling system",6,0.15
"348","base load generation","refined liquids","refined liquids_base_CC",2005,"refined liquids (CC) (seawater)","cooling system",6,0.15
"349","base load generation","refined liquids","refined liquids_base_CC",2005,"refined liquids (CC) (recirculating)","cooling system",10,0.15
"350","base load generation","refined liquids","refined liquids_base_CC",2005,"refined liquids (CC) (dry cooling)","cooling system",62,0.15
"351","base load generation","refined liquids","refined liquids_base_CC_CCS",2005,"refined liquids (CC CCS) (once through)","cooling system",6,0.15
"352","base load generation","refined liquids","refined liquids_base_CC_CCS",2005,"refined liquids (CC CCS) (seawater)","cooling system",6,0.15
"353","base load generation","refined liquids","refined liquids_base_CC_CCS",2005,"refined liquids (CC CCS) (recirculating)","cooling system",10,0.15
"354","base load generation","refined liquids","refined liquids_base_CC_CCS",2005,"refined liquids (CC CCS) (dry cooling)","cooling system",62,0.15
"355","base load generation","solar","PV_base_storage",2005,"PV_base_storage","capital",1896,0.13
"356","base load generation","solar","CSP_base_storage",2005,"CSP_base_storage","capital",2270,0.13
"357","base load generation","wind","wind_base_storage",2005,"wind_base_storage","capital",1681,0.13
"358","base load generation","coal","coal_base_conv pul 1951-1955",2005,"coal (conv pul) (once through)","cooling system",6,0.15
"359","base load generation","coal","coal_base_conv pul 1951-1955",2005,"coal (conv pul) (seawater)","cooling system",6,0.15
"360","base load generation","coal","coal_base_conv pul 1951-1955",2005,"coal (conv pul) (recirculating)","cooling system",10,0.15
"361","base load generation","coal","coal_base_conv pul 1951-1955",2005,"coal (conv pul) (cooling pond)","cooling system",9,0.15
